NOVA BIOMEDICAL CORPORATION,ORASURE TECHNOLOGIES,4
POTOMAC LIGHTHOUSE PCS,SEDC CHARTER SCHOOL INC.,2
POTOMAC LIGHTHOUSE PCS,EARLY CHILDHOOD ACADEMY PCS,2
POTOMAC LIGHTHOUSE PCS,CAPITAL CITY PCS,2
POTOMAC LIGHTHOUSE PCS,ARTS & TECHNOLOGY ACAD PCS,2
POTOMAC LIGHTHOUSE PCS,FLIK INTERNATIONAL,4
POTOMAC LIGHTHOUSE PCS,EAGLE ACADEMY PCS,2
POTOMAC LIGHTHOUSE PCS,EXCEL ACADEMY PCS,2
POTOMAC LIGHTHOUSE PCS,TWO RIVERS PCS,6
POTOMAC LIGHTHOUSE PCS,NIA COMMUNITY PCS,2
POTOMAC LIGHTHOUSE PCS,MARY MCLEOD BETHUNE DAY ACAD.,10
POTOMAC LIGHTHOUSE PCS,LAYC YOUTHBUILD PCS,2
POTOMAC LIGHTHOUSE PCS,TELECOMMUNICATIONS DEV CORP,4
POTOMAC LIGHTHOUSE PCS,APPLETREE EARLY LEARNING PCS,2
POTOMAC LIGHTHOUSE PCS,ADVANCED LEARNING CENTERS,4
POTOMAC LIGHTHOUSE PCS,HYDE LEADERSHIP PCS WASH,2
POTOMAC LIGHTHOUSE PCS,MULTICULTURAL REHAB INC.,4
POTOMAC LIGHTHOUSE PCS,"DC PREPARATORY ACADEMY,PCS",2
POTOMAC LIGHTHOUSE PCS,"RESONANCE, LLC",4
POTOMAC LIGHTHOUSE PCS,"OST, INC.",4
POTOMAC LIGHTHOUSE PCS,CORP./WASH. LATIN SCHOOL,6
POTOMAC LIGHTHOUSE PCS,WVSA SCHOOL FOR ARTS,14
WR HARRIS GROUP,PREMIER OFFICE & MEDICAL SUPPL,2
WR HARRIS GROUP,JOHNS HOPKINS UNIVERSITY,2
WR HARRIS GROUP,"JEROME H. ROSS, LTD.",2
WR HARRIS GROUP,SCHOOL SPECIALTY,2
WR HARRIS GROUP,"LECTORUM PUBLICATIONS, INC.",2
WR HARRIS GROUP,FLIK INTERNATIONAL,2
WR HARRIS GROUP,SURVEY SOFTWARE SERVICES INC,2
WR HARRIS GROUP,DAVID KANE KREISBERG,2
WR HARRIS GROUP,"DC CHOICES, LLC",2
WR HARRIS GROUP,WRIGHT EDUCATIONAL CONSULTANT,2
WR HARRIS GROUP,PEMBROKE WEST ASSOCIATES INC,2
WR HARRIS GROUP,"SYNTHESIS, INC",2
WR HARRIS GROUP,"SAMSCHOOLS, LLC",2
WR HARRIS GROUP,STUDY ISLAND,4
WR HARRIS GROUP,GENERAL MERCHANDISE SUPPLIES,2
WR HARRIS GROUP,APPLE COMPUTER INC,4
WR HARRIS GROUP,TURNING THE PAGE,4
WR HARRIS GROUP,CORPORATE EXPRESS EXEC COURIER,2
WR HARRIS GROUP,SCHOOL HEALTH CORPORATION,4
WR HARRIS GROUP,GEORGE WASHINGTON UNIVERSITY -,4
WR HARRIS GROUP,DELL COMPUTER CORP.,12
WR HARRIS GROUP,DUTCHMILL CATERERS,2
WR HARRIS GROUP,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,8
WR HARRIS GROUP,CBS OUTDOOR,2
WR HARRIS GROUP,REVOLUTION FOODS,2
WR HARRIS GROUP,HAMPTON BROWN BOOKS,2
WR HARRIS GROUP,LIFE INFINITE LLC,2
WR HARRIS GROUP,SAMSON WITTY ASSOCIATES,2
WR HARRIS GROUP,"FUNDS FOR LEARNING,LLC",2
WR HARRIS GROUP,WEST END TRAVEL INC,2
WR HARRIS GROUP,"SCHOLASTIC, INC.",2
WR HARRIS GROUP,HEALTHY HABITS,2
WR HARRIS GROUP,WASH METRO AREA TRANSIT AUTH,6
WR HARRIS GROUP,THE KENNEDY CENTER,2
WR HARRIS GROUP,AMERICAN RED CROSS OF THE NATI,2
WR HARRIS GROUP,THE BOOKSOURCE INC,2
WR HARRIS GROUP,MARGIE MONROE DBA/3-L BUS,2
WR HARRIS GROUP,SCHOLASTIC LIBRARY PUBLISHING,4
WR HARRIS GROUP,MARY BETH CROWDER-MEIER,2
WR HARRIS GROUP,FRIENDSHIP PCS,2
WR HARRIS GROUP,BAKER & TAYLOR INC,2
WR HARRIS GROUP,REINGOLD INC,2
WR HARRIS GROUP,METROPOLITAN OFFICE PRODUCTS,8
WR HARRIS GROUP,JEROME T. BARRETT,2
WR HARRIS GROUP,"BRENTWORKS, INC.",2
WR HARRIS GROUP,SPERO TECHNOLOGIES,2
WR HARRIS GROUP,FOLLETT LIBRARY RESOURCES INC.,2
WR HARRIS GROUP,PAUL GREENBERG,2
WR HARRIS GROUP,FOLLETT EDUCATIONAL SERVICES,2
WR HARRIS GROUP,SHARP ELECTRONICS CORPORATION,2
WR HARRIS GROUP,COLUMBIA HEIGHTS SHAW COLLABRATIVE,2
WR HARRIS GROUP,AMERICAN READING COMPANY,2
WR HARRIS GROUP,PROFESSIONAL SERVICE INDUSTRIE,4
WR HARRIS GROUP,"IT'S LEARNING, INC.",2
WR HARRIS GROUP,SINGAPOREMATH.COM,2
WR HARRIS GROUP,LONG VIEW ASSOCIATES LLC,6
WILLIAM THOMAS BOBO,WASHINGTON CONCERT OPERA,2
WILLIAM THOMAS BOBO,WASHINGTON YOUTH CHOIR,2
WILLIAM THOMAS BOBO,PEN FAULKNER FOUNDATION,4
WILLIAM THOMAS BOBO,VIJAY PALAPARTY,2
WILLIAM THOMAS BOBO,ELLINGTON FUND,2
WILLIAM THOMAS BOBO,ELEANOR WALTON,2
WILLIAM THOMAS BOBO,JOHN J. ANDERSON,2
WILLIAM THOMAS BOBO,MARION FREEMAN,2
WILLIAM THOMAS BOBO,STUDIO THEATRE,2
WILLIAM THOMAS BOBO,ATLAS PERFORMING ARTS CENTER,2
WILLIAM THOMAS BOBO,MIA FEUER,2
WILLIAM THOMAS BOBO,MAUREEN E. ANDARY,2
WILLIAM THOMAS BOBO,DANCE INSTITUTE OF WASHINGTON,2
WILLIAM THOMAS BOBO,LEVINE SCHOOL OF MUSIC,4
WILLIAM THOMAS BOBO,VIRGINIA N. DURRIN,2
WILLIAM THOMAS BOBO,THE IN SERIES INC.,2
WILLIAM THOMAS BOBO,EXCEL ACADEMY PCS,2
WILLIAM THOMAS BOBO,LORTON ART PROGRAM,2
WILLIAM THOMAS BOBO,ENVIRONMENTAL FILM FESTIVAL IN,4
WILLIAM THOMAS BOBO,PRISONS FOUNDATION,2
WILLIAM THOMAS BOBO,GALA HISPANIC THEATER,2
WILLIAM THOMAS BOBO,"WASHINGTON, DC INTERNATIONAL",2
WILLIAM THOMAS BOBO,NATIONAL BUILDING MUSEUM,4
WILLIAM THOMAS BOBO,WASHINGTON PERFORMING ARTS SOC,2
WILLIAM THOMAS BOBO,ANNA U. EDHOLM DAVIS,2
WILLIAM THOMAS BOBO,THURGOOD MARSHALL ACADEMY,2
WILLIAM THOMAS BOBO,MARY ANN DEBARBIERI,2
WILLIAM THOMAS BOBO,AVISH KHEBREHZADEH,2
WILLIAM THOMAS BOBO,RUTH STENSTROM,4
WILLIAM THOMAS BOBO,CHAJANA DENHARDER,2
WILLIAM THOMAS BOBO,JONATHAN B. TUCKER,2
WILLIAM THOMAS BOBO,PAN AMERICAN SYMPHONY,2
WILLIAM THOMAS BOBO,ADAM DAVIES,2
WILLIAM THOMAS BOBO,PHILLIPS COLLECTION,4
WILLIAM THOMAS BOBO,ALEXANDER PERGAMENT,2
WILLIAM THOMAS BOBO,AFRICAN CONTINUUM THEATRE CO.,2
WILLIAM THOMAS BOBO,ASMARA GHEBREMICHAEL,2
WILLIAM THOMAS BOBO,"CAPITOL MOVEMENT, INC.",2
WILLIAM THOMAS BOBO,PATRICIA M SITAR CENTER,2
WILLIAM THOMAS BOBO,WASHINGTON NATIONAL OPERA,2
WILLIAM THOMAS BOBO,EAST OF THE RIVER BOYS & GIRLS,4
WILLIAM THOMAS BOBO,JANIS G.GOODMAN,2
WILLIAM THOMAS BOBO,DC ARTS & HUMANITIES EDUCATION,2
WILLIAM THOMAS BOBO,MOMENTUM,2
WILLIAM THOMAS BOBO,POST CLASSICAL ENSEMBLE,2
WILLIAM THOMAS BOBO,TIMOTHY TATE,2
WILLIAM THOMAS BOBO,CAPITOL HILL ARTS WORKSHOP,2
WILLIAM THOMAS BOBO,LIFE PIECES TO MASTERPIECES,2
WILLIAM THOMAS BOBO,MICHAEL D. IACOVONE,2
WILLIAM THOMAS BOBO,ERIK SANDBERG,2
WILLIAM THOMAS BOBO,KENNETH GEORGE,2
WILLIAM THOMAS BOBO,"DC WHEEL PRODUCTIONS, INC.",2
WILLIAM THOMAS BOBO,THE KENNEDY CENTER,2
WILLIAM THOMAS BOBO,TEATRO DE LA LUNA,2
WILLIAM THOMAS BOBO,BARBARA JOSEPHS LIOTTA,2
WILLIAM THOMAS BOBO,SMITH FARM CTR HEALING ARTS,2
WILLIAM THOMAS BOBO,INTERNATIONAL CHILD ART FOUNDA,2
WILLIAM THOMAS BOBO,U STREET THEATRE FOUNDATION,2
WILLIAM THOMAS BOBO,JAMES RENWICK ALLIANCE,2
WILLIAM THOMAS BOBO,DC FILM ALLIANCE,2
WILLIAM THOMAS BOBO,PATRICK MCDONOUGH,2
WILLIAM THOMAS BOBO,FRIENDSHIP PCS,2
WILLIAM THOMAS BOBO,CITY DANCE ENSEMBLE INC,4
WILLIAM THOMAS BOBO,INTERNATIONAL ART AND ARTISTS,4
WILLIAM THOMAS BOBO,KATHERINE M. JORDAN,2
WILLIAM THOMAS BOBO,MARTA PEREZ-GARCIA,2
WILLIAM THOMAS BOBO,XEROX CORPORATION,2
WILLIAM THOMAS BOBO,KHANH H. LE,2
WILLIAM THOMAS BOBO,JUDY SOUTHERLAND,2
WILLIAM THOMAS BOBO,JOY OF MOTION DANCE CENTER,2
WILLIAM THOMAS BOBO,LATIN AMERICAN YOUTH CENTER,2
WILLIAM THOMAS BOBO,STEP AFRIKA] USA INC,4
WILLIAM THOMAS BOBO,"FILM ODYSSEY, INC.",2
WILLIAM THOMAS BOBO,FRIENDS OF FILLMORE ART CENTER,2
WILLIAM THOMAS BOBO,ROBERT WALKER PATTERSON,2
WILLIAM THOMAS BOBO,SOLAS NUA,4
POST CLASSICAL ENSEMBLE,WASHINGTON CONCERT OPERA,2
POST CLASSICAL ENSEMBLE,WASHINGTON YOUTH CHOIR,2
POST CLASSICAL ENSEMBLE,PEN FAULKNER FOUNDATION,4
POST CLASSICAL ENSEMBLE,VIJAY PALAPARTY,2
POST CLASSICAL ENSEMBLE,ELLINGTON FUND,2
POST CLASSICAL ENSEMBLE,ELEANOR WALTON,2
POST CLASSICAL ENSEMBLE,JOHN J. ANDERSON,2
POST CLASSICAL ENSEMBLE,MARION FREEMAN,2
POST CLASSICAL ENSEMBLE,STUDIO THEATRE,2
POST CLASSICAL ENSEMBLE,ATLAS PERFORMING ARTS CENTER,2
POST CLASSICAL ENSEMBLE,MIA FEUER,2
POST CLASSICAL ENSEMBLE,MAUREEN E. ANDARY,2
POST CLASSICAL ENSEMBLE,DANCE INSTITUTE OF WASHINGTON,2
POST CLASSICAL ENSEMBLE,LEVINE SCHOOL OF MUSIC,4
POST CLASSICAL ENSEMBLE,VIRGINIA N. DURRIN,2
POST CLASSICAL ENSEMBLE,THE IN SERIES INC.,2
POST CLASSICAL ENSEMBLE,EXCEL ACADEMY PCS,2
POST CLASSICAL ENSEMBLE,LORTON ART PROGRAM,2
POST CLASSICAL ENSEMBLE,ENVIRONMENTAL FILM FESTIVAL IN,4
POST CLASSICAL ENSEMBLE,PRISONS FOUNDATION,2
POST CLASSICAL ENSEMBLE,GALA HISPANIC THEATER,2
POST CLASSICAL ENSEMBLE,"WASHINGTON, DC INTERNATIONAL",2
POST CLASSICAL ENSEMBLE,NATIONAL BUILDING MUSEUM,4
POST CLASSICAL ENSEMBLE,WASHINGTON PERFORMING ARTS SOC,2
POST CLASSICAL ENSEMBLE,ANNA U. EDHOLM DAVIS,2
POST CLASSICAL ENSEMBLE,THURGOOD MARSHALL ACADEMY,2
POST CLASSICAL ENSEMBLE,MARY ANN DEBARBIERI,2
POST CLASSICAL ENSEMBLE,AVISH KHEBREHZADEH,2
POST CLASSICAL ENSEMBLE,RUTH STENSTROM,4
POST CLASSICAL ENSEMBLE,CHAJANA DENHARDER,2
POST CLASSICAL ENSEMBLE,JONATHAN B. TUCKER,2
POST CLASSICAL ENSEMBLE,PAN AMERICAN SYMPHONY,2
POST CLASSICAL ENSEMBLE,ADAM DAVIES,2
POST CLASSICAL ENSEMBLE,PHILLIPS COLLECTION,4
POST CLASSICAL ENSEMBLE,ALEXANDER PERGAMENT,2
POST CLASSICAL ENSEMBLE,AFRICAN CONTINUUM THEATRE CO.,2
POST CLASSICAL ENSEMBLE,ASMARA GHEBREMICHAEL,2
POST CLASSICAL ENSEMBLE,"CAPITOL MOVEMENT, INC.",2
POST CLASSICAL ENSEMBLE,PATRICIA M SITAR CENTER,2
POST CLASSICAL ENSEMBLE,WASHINGTON NATIONAL OPERA,2
POST CLASSICAL ENSEMBLE,EAST OF THE RIVER BOYS & GIRLS,4
POST CLASSICAL ENSEMBLE,JANIS G.GOODMAN,2
POST CLASSICAL ENSEMBLE,DC ARTS & HUMANITIES EDUCATION,2
POST CLASSICAL ENSEMBLE,MOMENTUM,2
POST CLASSICAL ENSEMBLE,TIMOTHY TATE,2
POST CLASSICAL ENSEMBLE,CAPITOL HILL ARTS WORKSHOP,2
POST CLASSICAL ENSEMBLE,LIFE PIECES TO MASTERPIECES,2
POST CLASSICAL ENSEMBLE,MICHAEL D. IACOVONE,2
POST CLASSICAL ENSEMBLE,ERIK SANDBERG,2
POST CLASSICAL ENSEMBLE,KENNETH GEORGE,2
POST CLASSICAL ENSEMBLE,"DC WHEEL PRODUCTIONS, INC.",2
POST CLASSICAL ENSEMBLE,THE KENNEDY CENTER,2
POST CLASSICAL ENSEMBLE,TEATRO DE LA LUNA,2
POST CLASSICAL ENSEMBLE,BARBARA JOSEPHS LIOTTA,2
POST CLASSICAL ENSEMBLE,SMITH FARM CTR HEALING ARTS,2
POST CLASSICAL ENSEMBLE,INTERNATIONAL CHILD ART FOUNDA,2
POST CLASSICAL ENSEMBLE,U STREET THEATRE FOUNDATION,2
POST CLASSICAL ENSEMBLE,JAMES RENWICK ALLIANCE,2
POST CLASSICAL ENSEMBLE,DC FILM ALLIANCE,2
POST CLASSICAL ENSEMBLE,PATRICK MCDONOUGH,2
POST CLASSICAL ENSEMBLE,FRIENDSHIP PCS,2
POST CLASSICAL ENSEMBLE,CITY DANCE ENSEMBLE INC,4
POST CLASSICAL ENSEMBLE,INTERNATIONAL ART AND ARTISTS,4
POST CLASSICAL ENSEMBLE,KATHERINE M. JORDAN,2
POST CLASSICAL ENSEMBLE,MARTA PEREZ-GARCIA,2
POST CLASSICAL ENSEMBLE,XEROX CORPORATION,2
POST CLASSICAL ENSEMBLE,KHANH H. LE,2
POST CLASSICAL ENSEMBLE,JUDY SOUTHERLAND,2
POST CLASSICAL ENSEMBLE,JOY OF MOTION DANCE CENTER,2
POST CLASSICAL ENSEMBLE,LATIN AMERICAN YOUTH CENTER,2
POST CLASSICAL ENSEMBLE,STEP AFRIKA] USA INC,4
POST CLASSICAL ENSEMBLE,"FILM ODYSSEY, INC.",2
POST CLASSICAL ENSEMBLE,FRIENDS OF FILLMORE ART CENTER,2
POST CLASSICAL ENSEMBLE,ROBERT WALKER PATTERSON,2
POST CLASSICAL ENSEMBLE,SOLAS NUA,4
DEBORAH ZISKA,MIKE BURNS,2
DEBORAH ZISKA,TELEDYNE ADVANCED POLLUTION,2
DEBORAH ZISKA,COMMUNITY RESOURCES,2
DEBORAH ZISKA,PATRICK CLAWSON,2
DEBORAH ZISKA,ANA MARIA RAMOS-KOHN,2
DEBORAH ZISKA,"STAR OFFICE PRODUCTS, INC",2
DEBORAH ZISKA,JASON SLIWA,2
DEBORAH ZISKA,BERNADETTE EICHELBERGER,2
DEBORAH ZISKA,MICHAEL TIMMENY,2
DEBORAH ZISKA,JOSHUA LAMB,2
DEBORAH ZISKA,AIRGAS EAST INC.,2
DEBORAH ZISKA,ROBERT MORRIS,2
DEBORAH ZISKA,"OST, INC.",2
CBS OUTDOOR,PREMIER OFFICE & MEDICAL SUPPL,2
CBS OUTDOOR,JOHNS HOPKINS UNIVERSITY,2
CBS OUTDOOR,"JEROME H. ROSS, LTD.",2
CBS OUTDOOR,SCHOOL SPECIALTY,2
CBS OUTDOOR,"LECTORUM PUBLICATIONS, INC.",2
CBS OUTDOOR,FLIK INTERNATIONAL,2
CBS OUTDOOR,SURVEY SOFTWARE SERVICES INC,2
CBS OUTDOOR,DAVID KANE KREISBERG,2
CBS OUTDOOR,"DC CHOICES, LLC",2
CBS OUTDOOR,WRIGHT EDUCATIONAL CONSULTANT,2
CBS OUTDOOR,PEMBROKE WEST ASSOCIATES INC,2
CBS OUTDOOR,"SYNTHESIS, INC",2
CBS OUTDOOR,"SAMSCHOOLS, LLC",2
CBS OUTDOOR,STUDY ISLAND,4
CBS OUTDOOR,GENERAL MERCHANDISE SUPPLIES,2
CBS OUTDOOR,APPLE COMPUTER INC,4
CBS OUTDOOR,TURNING THE PAGE,4
CBS OUTDOOR,CORPORATE EXPRESS EXEC COURIER,2
CBS OUTDOOR,SCHOOL HEALTH CORPORATION,4
CBS OUTDOOR,GEORGE WASHINGTON UNIVERSITY -,4
CBS OUTDOOR,DELL COMPUTER CORP.,12
CBS OUTDOOR,DUTCHMILL CATERERS,2
CBS OUTDOOR,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,8
CBS OUTDOOR,REVOLUTION FOODS,2
CBS OUTDOOR,HAMPTON BROWN BOOKS,2
CBS OUTDOOR,LIFE INFINITE LLC,2
CBS OUTDOOR,SAMSON WITTY ASSOCIATES,2
CBS OUTDOOR,"FUNDS FOR LEARNING,LLC",2
CBS OUTDOOR,WEST END TRAVEL INC,2
CBS OUTDOOR,"SCHOLASTIC, INC.",2
CBS OUTDOOR,HEALTHY HABITS,2
CBS OUTDOOR,WASH METRO AREA TRANSIT AUTH,6
CBS OUTDOOR,THE KENNEDY CENTER,2
CBS OUTDOOR,AMERICAN RED CROSS OF THE NATI,2
CBS OUTDOOR,THE BOOKSOURCE INC,2
CBS OUTDOOR,MARGIE MONROE DBA/3-L BUS,2
CBS OUTDOOR,SCHOLASTIC LIBRARY PUBLISHING,4
CBS OUTDOOR,MARY BETH CROWDER-MEIER,2
CBS OUTDOOR,FRIENDSHIP PCS,2
CBS OUTDOOR,BAKER & TAYLOR INC,2
CBS OUTDOOR,REINGOLD INC,2
CBS OUTDOOR,METROPOLITAN OFFICE PRODUCTS,8
CBS OUTDOOR,JEROME T. BARRETT,2
CBS OUTDOOR,"BRENTWORKS, INC.",2
CBS OUTDOOR,SPERO TECHNOLOGIES,2
CBS OUTDOOR,FOLLETT LIBRARY RESOURCES INC.,2
CBS OUTDOOR,PAUL GREENBERG,2
CBS OUTDOOR,FOLLETT EDUCATIONAL SERVICES,2
CBS OUTDOOR,SHARP ELECTRONICS CORPORATION,2
CBS OUTDOOR,COLUMBIA HEIGHTS SHAW COLLABRATIVE,2
CBS OUTDOOR,AMERICAN READING COMPANY,2
CBS OUTDOOR,PROFESSIONAL SERVICE INDUSTRIE,4
CBS OUTDOOR,"IT'S LEARNING, INC.",2
CBS OUTDOOR,SINGAPOREMATH.COM,2
CBS OUTDOOR,LONG VIEW ASSOCIATES LLC,6
JOY OF MOTION DANCE CENTER,WASHINGTON CONCERT OPERA,2
JOY OF MOTION DANCE CENTER,WASHINGTON YOUTH CHOIR,2
JOY OF MOTION DANCE CENTER,PEN FAULKNER FOUNDATION,4
JOY OF MOTION DANCE CENTER,VIJAY PALAPARTY,2
JOY OF MOTION DANCE CENTER,ELLINGTON FUND,2
JOY OF MOTION DANCE CENTER,ELEANOR WALTON,2
JOY OF MOTION DANCE CENTER,JOHN J. ANDERSON,2
JOY OF MOTION DANCE CENTER,MARION FREEMAN,2
JOY OF MOTION DANCE CENTER,STUDIO THEATRE,2
JOY OF MOTION DANCE CENTER,ATLAS PERFORMING ARTS CENTER,2
JOY OF MOTION DANCE CENTER,MIA FEUER,2
JOY OF MOTION DANCE CENTER,MAUREEN E. ANDARY,2
JOY OF MOTION DANCE CENTER,DANCE INSTITUTE OF WASHINGTON,2
JOY OF MOTION DANCE CENTER,LEVINE SCHOOL OF MUSIC,4
JOY OF MOTION DANCE CENTER,VIRGINIA N. DURRIN,2
JOY OF MOTION DANCE CENTER,THE IN SERIES INC.,2
JOY OF MOTION DANCE CENTER,EXCEL ACADEMY PCS,2
JOY OF MOTION DANCE CENTER,LORTON ART PROGRAM,2
JOY OF MOTION DANCE CENTER,ENVIRONMENTAL FILM FESTIVAL IN,4
JOY OF MOTION DANCE CENTER,PRISONS FOUNDATION,2
JOY OF MOTION DANCE CENTER,GALA HISPANIC THEATER,2
JOY OF MOTION DANCE CENTER,"WASHINGTON, DC INTERNATIONAL",2
JOY OF MOTION DANCE CENTER,NATIONAL BUILDING MUSEUM,4
JOY OF MOTION DANCE CENTER,WASHINGTON PERFORMING ARTS SOC,2
JOY OF MOTION DANCE CENTER,ANNA U. EDHOLM DAVIS,2
JOY OF MOTION DANCE CENTER,THURGOOD MARSHALL ACADEMY,2
JOY OF MOTION DANCE CENTER,MARY ANN DEBARBIERI,2
JOY OF MOTION DANCE CENTER,AVISH KHEBREHZADEH,2
JOY OF MOTION DANCE CENTER,RUTH STENSTROM,4
JOY OF MOTION DANCE CENTER,CHAJANA DENHARDER,2
JOY OF MOTION DANCE CENTER,JONATHAN B. TUCKER,2
JOY OF MOTION DANCE CENTER,PAN AMERICAN SYMPHONY,2
JOY OF MOTION DANCE CENTER,ADAM DAVIES,2
JOY OF MOTION DANCE CENTER,PHILLIPS COLLECTION,4
JOY OF MOTION DANCE CENTER,ALEXANDER PERGAMENT,2
JOY OF MOTION DANCE CENTER,AFRICAN CONTINUUM THEATRE CO.,2
JOY OF MOTION DANCE CENTER,ASMARA GHEBREMICHAEL,2
JOY OF MOTION DANCE CENTER,"CAPITOL MOVEMENT, INC.",2
JOY OF MOTION DANCE CENTER,PATRICIA M SITAR CENTER,2
JOY OF MOTION DANCE CENTER,WASHINGTON NATIONAL OPERA,2
JOY OF MOTION DANCE CENTER,EAST OF THE RIVER BOYS & GIRLS,4
JOY OF MOTION DANCE CENTER,JANIS G.GOODMAN,2
JOY OF MOTION DANCE CENTER,DC ARTS & HUMANITIES EDUCATION,2
JOY OF MOTION DANCE CENTER,MOMENTUM,2
JOY OF MOTION DANCE CENTER,TIMOTHY TATE,2
JOY OF MOTION DANCE CENTER,CAPITOL HILL ARTS WORKSHOP,2
JOY OF MOTION DANCE CENTER,LIFE PIECES TO MASTERPIECES,2
JOY OF MOTION DANCE CENTER,MICHAEL D. IACOVONE,2
JOY OF MOTION DANCE CENTER,ERIK SANDBERG,2
JOY OF MOTION DANCE CENTER,KENNETH GEORGE,2
JOY OF MOTION DANCE CENTER,"DC WHEEL PRODUCTIONS, INC.",2
JOY OF MOTION DANCE CENTER,THE KENNEDY CENTER,2
JOY OF MOTION DANCE CENTER,TEATRO DE LA LUNA,2
JOY OF MOTION DANCE CENTER,BARBARA JOSEPHS LIOTTA,2
JOY OF MOTION DANCE CENTER,SMITH FARM CTR HEALING ARTS,2
JOY OF MOTION DANCE CENTER,INTERNATIONAL CHILD ART FOUNDA,2
JOY OF MOTION DANCE CENTER,U STREET THEATRE FOUNDATION,2
JOY OF MOTION DANCE CENTER,JAMES RENWICK ALLIANCE,2
JOY OF MOTION DANCE CENTER,DC FILM ALLIANCE,2
JOY OF MOTION DANCE CENTER,PATRICK MCDONOUGH,2
JOY OF MOTION DANCE CENTER,FRIENDSHIP PCS,2
JOY OF MOTION DANCE CENTER,CITY DANCE ENSEMBLE INC,4
JOY OF MOTION DANCE CENTER,INTERNATIONAL ART AND ARTISTS,4
JOY OF MOTION DANCE CENTER,KATHERINE M. JORDAN,2
JOY OF MOTION DANCE CENTER,MARTA PEREZ-GARCIA,2
JOY OF MOTION DANCE CENTER,XEROX CORPORATION,2
JOY OF MOTION DANCE CENTER,KHANH H. LE,2
JOY OF MOTION DANCE CENTER,JUDY SOUTHERLAND,2
JOY OF MOTION DANCE CENTER,LATIN AMERICAN YOUTH CENTER,2
JOY OF MOTION DANCE CENTER,STEP AFRIKA] USA INC,4
JOY OF MOTION DANCE CENTER,"FILM ODYSSEY, INC.",2
JOY OF MOTION DANCE CENTER,FRIENDS OF FILLMORE ART CENTER,2
JOY OF MOTION DANCE CENTER,ROBERT WALKER PATTERSON,2
JOY OF MOTION DANCE CENTER,SOLAS NUA,4
SPERO TECHNOLOGIES,PREMIER OFFICE & MEDICAL SUPPL,2
SPERO TECHNOLOGIES,JOHNS HOPKINS UNIVERSITY,2
SPERO TECHNOLOGIES,"JEROME H. ROSS, LTD.",2
SPERO TECHNOLOGIES,SCHOOL SPECIALTY,2
SPERO TECHNOLOGIES,"LECTORUM PUBLICATIONS, INC.",2
SPERO TECHNOLOGIES,FLIK INTERNATIONAL,2
SPERO TECHNOLOGIES,SURVEY SOFTWARE SERVICES INC,2
SPERO TECHNOLOGIES,DAVID KANE KREISBERG,2
SPERO TECHNOLOGIES,"DC CHOICES, LLC",2
SPERO TECHNOLOGIES,WRIGHT EDUCATIONAL CONSULTANT,2
SPERO TECHNOLOGIES,PEMBROKE WEST ASSOCIATES INC,2
SPERO TECHNOLOGIES,"SYNTHESIS, INC",2
SPERO TECHNOLOGIES,"SAMSCHOOLS, LLC",2
SPERO TECHNOLOGIES,STUDY ISLAND,4
SPERO TECHNOLOGIES,GENERAL MERCHANDISE SUPPLIES,2
SPERO TECHNOLOGIES,APPLE COMPUTER INC,4
SPERO TECHNOLOGIES,TURNING THE PAGE,4
SPERO TECHNOLOGIES,CORPORATE EXPRESS EXEC COURIER,2
SPERO TECHNOLOGIES,SCHOOL HEALTH CORPORATION,4
SPERO TECHNOLOGIES,GEORGE WASHINGTON UNIVERSITY -,4
SPERO TECHNOLOGIES,DELL COMPUTER CORP.,12
SPERO TECHNOLOGIES,DUTCHMILL CATERERS,2
SPERO TECHNOLOGIES,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,8
SPERO TECHNOLOGIES,REVOLUTION FOODS,2
SPERO TECHNOLOGIES,HAMPTON BROWN BOOKS,2
SPERO TECHNOLOGIES,LIFE INFINITE LLC,2
SPERO TECHNOLOGIES,SAMSON WITTY ASSOCIATES,2
SPERO TECHNOLOGIES,"FUNDS FOR LEARNING,LLC",2
SPERO TECHNOLOGIES,WEST END TRAVEL INC,2
SPERO TECHNOLOGIES,"SCHOLASTIC, INC.",2
SPERO TECHNOLOGIES,HEALTHY HABITS,2
SPERO TECHNOLOGIES,WASH METRO AREA TRANSIT AUTH,6
SPERO TECHNOLOGIES,THE KENNEDY CENTER,2
SPERO TECHNOLOGIES,AMERICAN RED CROSS OF THE NATI,2
SPERO TECHNOLOGIES,THE BOOKSOURCE INC,2
SPERO TECHNOLOGIES,MARGIE MONROE DBA/3-L BUS,2
SPERO TECHNOLOGIES,SCHOLASTIC LIBRARY PUBLISHING,4
SPERO TECHNOLOGIES,MARY BETH CROWDER-MEIER,2
SPERO TECHNOLOGIES,FRIENDSHIP PCS,2
SPERO TECHNOLOGIES,BAKER & TAYLOR INC,2
SPERO TECHNOLOGIES,REINGOLD INC,2
SPERO TECHNOLOGIES,METROPOLITAN OFFICE PRODUCTS,8
SPERO TECHNOLOGIES,JEROME T. BARRETT,2
SPERO TECHNOLOGIES,"BRENTWORKS, INC.",2
SPERO TECHNOLOGIES,FOLLETT LIBRARY RESOURCES INC.,2
